0:0:0:0:0:0:0:1 - - [10/Oct/2024:15:40:11 -0500] "GET /favicon.ico HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [10/Oct/2024:15:57:54 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doorbell HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:15:57:54 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doorbell HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:15:57:54 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doorbel HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:15:57:54 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doorbe HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:15:57:54 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doorb HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:15:57:55 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Door HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:15:57:55 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doo HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:15:57:55 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Do HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:15:57:55 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20D HTTP/1.1" 200 150
0:0:0:0:0:0:0:1 - - [10/Oct/2024:15:57:55 -0500] "GET /store-servlet/api/product-suggestions?query=Smart HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:15:57:55 -0500] "GET /store-servlet/api/product-suggestions?query=Smart HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:15:57:55 -0500] "GET /store-servlet/api/product-suggestions?query=Smar HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:15:57:56 -0500] "GET /store-servlet/api/product-suggestions?query=Sma HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:15:57:56 -0500] "GET /store-servlet/api/product-suggestions?query=Sm HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:26 -0500] "GET /store-servlet/api/products HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:29 -0500] "GET /store-servlet/api/products HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:30 -0500] "GET /store-servlet/api/products HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:30 -0500] "GET /store-servlet/api/products HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:31 -0500] "GET /store-servlet/api/product-suggestions?query=s HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:31 -0500] "GET /store-servlet/api/product-suggestions?query=sm HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:31 -0500] "GET /store-servlet/api/product-suggestions?query=sma HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:32 -0500] "GET /store-servlet/api/product-suggestions?query=smar HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:32 -0500] "GET /store-servlet/api/product-suggestions?query=smart HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:36 -0500] "GET /store-servlet/api/products?search=Smart%20Doorbell%20HD HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:38 -0500] "GET /store-servlet/api/products?search=Smart%20Doorbell%20HD HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:40 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doorbell%20H HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:40 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doorbell HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:40 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doorbell HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:41 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doorbel HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:41 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doorbe HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:41 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doorb HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:41 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Door HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:41 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doo HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:41 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Do HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:41 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20D HTTP/1.1" 200 150
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:41 -0500] "GET /store-servlet/api/product-suggestions?query=Smart HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:41 -0500] "GET /store-servlet/api/product-suggestions?query=Smart HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:41 -0500] "GET /store-servlet/api/product-suggestions?query=Smar HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:41 -0500] "GET /store-servlet/api/product-suggestions?query=Sma HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:41 -0500] "GET /store-servlet/api/product-suggestions?query=Sm HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:42 -0500] "GET /store-servlet/api/product-suggestions?query=S HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:43 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doorbell%20HD HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:46 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doorbell%20H HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:46 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doorbell HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:46 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doorbell HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:46 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doorbel HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:46 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doorbe HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:47 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doorb HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:47 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Door HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:47 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Doo HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:47 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Do HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:47 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20D HTTP/1.1" 200 150
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:47 -0500] "GET /store-servlet/api/product-suggestions?query=Smart HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:47 -0500] "GET /store-servlet/api/product-suggestions?query=Smart HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:47 -0500] "GET /store-servlet/api/product-suggestions?query=Smar HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:47 -0500] "GET /store-servlet/api/product-suggestions?query=Sma HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:10:48 -0500] "GET /store-servlet/api/product-suggestions?query=Sm HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:14 -0500] "GET /store-servlet/api/product-suggestions?query=Bluetooth%20Smart%20Loc HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:14 -0500] "GET /store-servlet/api/product-suggestions?query=Bluetooth%20Smart%20Lo HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:14 -0500] "GET /store-servlet/api/product-suggestions?query=Bluetooth%20Smart%20L HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:14 -0500] "GET /store-servlet/api/product-suggestions?query=Bluetooth%20Smart HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:14 -0500] "GET /store-servlet/api/product-suggestions?query=Bluetooth%20Smart HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:15 -0500] "GET /store-servlet/api/product-suggestions?query=Bluetooth%20Smar HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:15 -0500] "GET /store-servlet/api/product-suggestions?query=Bluetooth%20Sma HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:15 -0500] "GET /store-servlet/api/product-suggestions?query=Bluetooth%20Sm HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:15 -0500] "GET /store-servlet/api/product-suggestions?query=Bluetooth%20S HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:15 -0500] "GET /store-servlet/api/product-suggestions?query=Bluetooth HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:15 -0500] "GET /store-servlet/api/product-suggestions?query=Bluetooth HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:15 -0500] "GET /store-servlet/api/product-suggestions?query=Bluetoot HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:15 -0500] "GET /store-servlet/api/product-suggestions?query=Bluetoo HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:15 -0500] "GET /store-servlet/api/product-suggestions?query=Blueto HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:15 -0500] "GET /store-servlet/api/product-suggestions?query=Bluet HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:16 -0500] "GET /store-servlet/api/product-suggestions?query=Blue HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:16 -0500] "GET /store-servlet/api/product-suggestions?query=Blu HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:18 -0500] "GET /store-servlet/api/product-suggestions?query=Bl HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:18 -0500] "GET /store-servlet/api/product-suggestions?query=B HTTP/1.1" 200 189
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:20 -0500] "GET /store-servlet/api/product-suggestions?query=h HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:20 -0500] "GET /store-servlet/api/product-suggestions?query=hd HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:21 -0500] "GET /store-servlet/api/product-suggestions?query=h HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:22 -0500] "GET /store-servlet/api/product-suggestions?query=l HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:22 -0500] "GET /store-servlet/api/product-suggestions?query=lo HTTP/1.1" 200 139
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:22 -0500] "GET /store-servlet/api/product-suggestions?query=loc HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:11:22 -0500] "GET /store-servlet/api/product-suggestions?query=lock HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:16:04 -0500] "GET /store-servlet/api/products HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:16:28 -0500] "GET /store-servlet/api/products HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:16:29 -0500] "GET /store-servlet/api/products HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:16:32 -0500] "GET /store-servlet/api/product-suggestions?query=s HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:16:32 -0500] "GET /store-servlet/api/product-suggestions?query=sm HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:16:32 -0500] "GET /store-servlet/api/product-suggestions?query=sma HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:16:37 -0500] "GET /store-servlet/api/products?search=Smart%20Doorbell%20HD HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:16:40 -0500] "GET /store-servlet/api/products/1 HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:16:40 -0500] "GET /store-servlet/api/getReviews?productId=Smart%20Doorbell%20HD HTTP/1.1" 200 1073
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:16:44 -0500] "GET /store-servlet/api/productStats HTTP/1.1" 200 723
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:16:48 -0500] "GET /store-servlet/api/products HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:17:04 -0500] "GET /store-servlet/api/productStats HTTP/1.1" 200 724
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:21:36 -0500] "GET /store-servlet/api/products HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:21:39 -0500] "GET /store-servlet/api/product-suggestions?query=lock HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:21:46 -0500] "GET /store-servlet/api/product-suggestions?query=l HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:21:46 -0500] "GET /store-servlet/api/product-suggestions?query=lo HTTP/1.1" 200 139
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:21:46 -0500] "GET /store-servlet/api/product-suggestions?query=loc HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:21:49 -0500] "GET /store-servlet/api/products?search=Smart%20Lock%20Pro HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:21:52 -0500] "GET /store-servlet/api/products?search=Smart%20Lock%20Pro HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:22:12 -0500] "GET /store-servlet/api/products/3 HTTP/1.1" 200 205
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:22:12 -0500] "GET /store-servlet/api/getReviews?productId=Smart%20Doorbell%20Pro HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:22:13 -0500] "GET /store-servlet/api/products HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:22:16 -0500] "GET /store-servlet/api/product-suggestions?query=l HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:22:16 -0500] "GET /store-servlet/api/product-suggestions?query=lo HTTP/1.1" 200 139
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:22:16 -0500] "GET /store-servlet/api/product-suggestions?query=loc HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:22:16 -0500] "GET /store-servlet/api/product-suggestions?query=lock HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:23:01 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Lock%20Pr HTTP/1.1" 200 18
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:23:02 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Lock%20P HTTP/1.1" 200 18
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:23:02 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Lock HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:23:02 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Lock HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:23:02 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Loc HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:23:02 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20Lo HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:23:02 -0500] "GET /store-servlet/api/product-suggestions?query=Smart%20L HTTP/1.1" 200 136
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:23:06 -0500] "GET /store-servlet/api/products?search=Smart%20Lock%20Classic HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:29:25 -0500] "GET /store-servlet/api/products?search=smart HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:29:35 -0500] "GET /store-servlet/api/products?search=lock HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:29:46 -0500] "GET /store-servlet/api/products?search=light HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:32:39 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:33:51 -0500] "GET /store-servlet/api/products HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:19 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:20 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:21 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:21 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:22 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:22 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:23 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:24 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:24 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:24 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:25 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:25 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:25 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:25 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:25 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:26 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:26 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:27 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:29 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:29 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:29 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:29 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:30 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:30 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:31 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:31 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:34:31 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:36:34 -0500] "GET /store-servlet/api/products?query=light HTTP/1.1" 200 862
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:37:08 -0500] "GET /store-servlet/api/products HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:37:08 -0500] "GET /store-servlet/api/products HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:37:09 -0500] "GET /store-servlet/api/product-suggestions?query=l HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:37:10 -0500] "GET /store-servlet/api/product-suggestions?query=lo HTTP/1.1" 200 139
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:37:10 -0500] "GET /store-servlet/api/product-suggestions?query=loc HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:37:10 -0500] "GET /store-servlet/api/product-suggestions?query=lock HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:37:13 -0500] "GET /store-servlet/api/products?query=Smart%20Lock%20Pro HTTP/1.1" 200 220
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:37:20 -0500] "GET /store-servlet/api/products HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:37:20 -0500] "GET /store-servlet/api/products HTTP/1.1" 200 6518
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:37:22 -0500] "GET /store-servlet/api/product-suggestions?query=l HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:37:22 -0500] "GET /store-servlet/api/product-suggestions?query=li HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:37:23 -0500] "GET /store-servlet/api/product-suggestions?query=lig HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:37:23 -0500] "GET /store-servlet/api/product-suggestions?query=ligh HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [10/Oct/2024:16:37:23 -0500] "GET /store-servlet/api/product-suggestions?query=light HTTP/1.1" 200 85
